source,target,Kind
A3228,A1159,ff
A3605,A3910,ff
A3605,A1159,ff
A3605,A6157,ff
A3605,A4295,ff
A3605,A1358,ff
A3605,A6125,ff
A3605,A4986,ff
A3605,A5213,ff
A3605,A2336,ff
A3605,A3618,ff
A3605,A5365,ff
A3605,A1486,ff
A3605,A5139,ff
A3605,A1570,ff
A3605,A2448,ff
A3605,A4983,ff
A3605,A1011,ff
A3605,A2492,ff
A3605,A3729,ff
A3605,A5243,ff
A3605,A4728,ff
A3605,A2992,ff
A3605,A5134,ff
A3605,A3645,ff
A3605,A2771,ff
A3605,A4100,ff
A3605,A5189,ff
A3605,A896,ff
A3605,A472,ff
A3605,A2077,ff
A3605,A6108,ff
A760,A3798,ff
A760,A1144,ff
A760,A1159,ff
A2144,A5415,ff
A4563,A3852,ff
A4563,A2525,ff
A4563,A3798,ff
A4563,A3605,ff
A4563,A1585,ff
A380,A837,ff
A380,A3621,ff
A380,A5892,ff
A380,A3798,ff
A380,A2940,ff
A380,A5563,ff
A380,A2405,ff
A380,A2866,ff
A380,A3989,ff
A6171,A3618,ff
A197,A1944,ff
A197,A1159,ff
A20,A3618,ff
A20,A1011,ff
A4819,A2525,ff
A4819,A3798,ff
A4819,A6050,ff
A4819,A5631,ff
A4819,A1585,ff
A2266,A3798,ff
A2266,A5989,ff
A323,A3798,ff
A4896,A25,ff
A323,A716,ff
A323,A5449,ff
A323,A1814,ff
A1268,A3702,ff
A1268,A667,ff
A902,A3852,ff
A902,A2525,ff
A902,A4814,ff
A902,A3798,ff
A902,A4240,ff
A2856,A1250,ff
A2856,A3622,ff
A2856,A2260,ff
A2856,A1871,ff
A2856,A2937,ff
A2856,A3609,ff
A2856,A1012,ff
A3320,A4349,ff
A3320,A3012,ff
A1401,A6257,ff
A1401,A1466,ff
A1401,A3798,ff
A1401,A873,ff
A1401,A6244,ff
A1401,A2989,ff
A1401,A6215,ff
A1401,A1473,ff
A1401,A2940,ff
A1401,A2280,ff
A1401,A1805,ff
A5083,A5236,ff
A1401,A4240,ff
A1401,A2866,ff
A1401,A1912,ff
A1401,A5788,ff
A1401,A3555,ff
A1401,A5794,ff
A1401,A4206,ff
A1401,A6090,ff
A1898,A3798,ff
A1898,A2326,ff
A894,A3555,ff
A5235,A5176,ff
A4314,A5759,ff
A4314,A3852,ff
A4314,A3621,ff
A4314,A3492,ff
A4314,A5892,ff
A4314,A1570,ff
A4314,A431,ff
A4314,A1615,ff
A4314,A681,ff
A4314,A4973,ff
A4314,A3605,ff
A4314,A5788,ff
A4314,A3555,ff
A4314,A25,ff
A4314,A685,ff
A4314,A884,ff
A4314,A716,ff
A4314,A1088,ff
A4314,A1597,ff
A4314,A1142,ff
A4314,A2871,ff
A4314,A3769,ff
A4314,A3299,ff
A1084,A5039,ff
A4314,A2550,ff
A4314,A5989,ff
A4314,A5849,ff
A4314,A5515,ff
A4314,A4251,ff
A4314,A4295,ff
A4314,A1358,ff
A4314,A3618,ff
A4314,A5365,ff
A4314,A2492,ff
A4314,A5679,ff
A4314,A4762,ff
A4314,A6108,ff
A6399,A3798,ff
A6399,A2609,ff
A6399,A5989,ff
A5145,A3798,ff
A5145,A873,ff
A5145,A1615,ff
A5145,A4973,ff
A5145,A4222,ff
A5145,A5744,ff
A5145,A3341,ff
A1766,A1991,ff
A1766,A2525,ff
A1766,A4814,ff
A1766,A3798,ff
A1766,A4240,ff
A1766,A1773,ff
A1766,A5989,ff
A4935,A3798,ff
A4935,A866,ff
A4935,A4240,ff
A4935,A3605,ff
A4935,A3555,ff
A4935,A3512,ff
A493,A3798,ff
A493,A472,ff
A3945,A2533,ff
A3945,A5447,ff
A3945,A3649,ff
A5135,A5849,ff
A3945,A1250,ff
A3945,A1012,ff
A4291,A3743,ff
A1675,A716,ff
A3136,A1232,ff
A3136,A3504,ff
A3136,A3605,ff
A713,A3605,ff
A713,A3555,ff
A713,A6050,ff
A713,A5989,ff
A713,A1585,ff
A713,A3618,ff
A685,A3555,ff
A852,A3798,ff
A5151,A2601,ff
A5151,A4721,ff
A5151,A5478,ff
A5151,A3852,ff
A5151,A2525,ff
A5151,A3492,ff
A5151,A2599,ff
A5151,A3798,ff
A5151,A3271,ff
A5151,A4335,ff
A5151,A1019,ff
A5151,A6319,ff
A5151,A4354,ff
A5151,A3159,ff
A5151,A5732,ff
A5151,A2828,ff
A5151,A4839,ff
A5151,A2280,ff
A5151,A4937,ff
A884,A3798,ff
A884,A5343,ff
A884,A472,ff
A5240,A3798,ff
A1317,A3192,ff
A1317,A5861,ff
A2711,A3852,ff
A2711,A3798,ff
A2711,A4240,ff
A2711,A2894,ff
A2368,A6134,ff
A2368,A429,ff
A4692,A1281,ff
A3369,A3798,ff
A3369,A4240,ff
A3369,A40,ff
A3369,A5989,ff
A3369,A3618,ff
A3369,A1851,ff
A135,A3798,ff
A1650,A3259,ff
A212,A3852,ff
A212,A3555,ff
A212,A6316,ff
A212,A6050,ff
A212,A716,ff
A212,A2841,ff
A212,A3729,ff
A4822,A3798,ff
A4822,A6275,ff
A4822,A25,ff
A4822,A716,ff
A4822,A909,ff
A4822,A802,ff
A2349,A3798,ff
A1846,A5788,ff
A1846,A216,ff
A1846,A2012,ff
A481,A3605,ff
A5399,A1631,ff
A5399,A5215,ff
A3415,A3798,ff
A3249,A5989,ff
A4824,A3621,ff
A4824,A2525,ff
A4824,A431,ff
A4824,A3798,ff
A4824,A1019,ff
A4824,A3555,ff
A4824,A1632,ff
A4824,A6050,ff
A4824,A1159,ff
A3536,A3798,ff
A3536,A3169,ff
A491,A837,ff
A491,A3852,ff
A491,A3798,ff
A491,A4098,ff
A491,A5732,ff
A491,A4240,ff
A491,A3989,ff
A491,A3605,ff
A491,A3555,ff
A491,A2368,ff
A491,A6134,ff
A491,A5599,ff
A491,A3870,ff
A491,A4813,ff
A491,A5989,ff
A491,A1159,ff
A491,A6125,ff
A491,A1011,ff
A491,A429,ff
A2205,A4921,ff
A3336,A716,ff
A6296,A3555,ff
A6296,A437,ff
A6002,A3798,ff
A3902,A3852,ff
A3902,A3798,ff
A3902,A3555,ff
A3902,A6050,ff
A3902,A6261,ff
A3902,A1142,ff
A3902,A4222,ff
A3902,A3769,ff
A3902,A5839,ff
A3902,A5989,ff
A3902,A1903,ff
A4365,A537,ff
A3902,A2840,ff
A3902,A1570,ff
A3902,A2492,ff
A3902,A271,ff
A2883,A5618,ff
A2883,A3798,ff
A2883,A5251,ff
A2883,A3348,ff
A2883,A2679,ff
A2883,A2745,ff
A2883,A5785,ff
A1851,A2367,ff
A5619,A837,ff
A5619,A2525,ff
A5619,A3798,ff
A5619,A494,ff
A5619,A4240,ff
A5619,A3989,ff
A5619,A3605,ff
A5619,A3555,ff
A5619,A6050,ff
A5619,A2733,ff
A5619,A1159,ff
A5619,A3618,ff
A5619,A1293,ff
A5619,A1011,ff
A5619,A472,ff
A3193,A3555,ff
A3193,A40,ff
A3193,A1122,ff
A1357,A3852,ff
A1357,A3798,ff
A1357,A494,ff
A1357,A5563,ff
A1357,A4240,ff
A1357,A1597,ff
A1357,A5599,ff
A1357,A3074,ff
A1357,A1570,ff
A1357,A2492,ff
A1394,A3852,ff
A1394,A3798,ff
A1394,A5989,ff
A5417,A3852,ff
A5417,A3798,ff
A5417,A5480,ff
A1358,A6323,ff
A5417,A1805,ff
A5417,A3605,ff
A5417,A1673,ff
A5417,A1159,ff
A5417,A3346,ff
A5417,A3618,ff
A5417,A2492,ff
A5641,A3798,ff
A5641,A4206,ff
A5641,A1159,ff
A315,A5906,ff
A315,A837,ff
A315,A3852,ff
A315,A2525,ff
A315,A3798,ff
A315,A5288,ff
A315,A494,ff
A315,A4821,ff
A315,A4240,ff
A315,A3989,ff
A315,A4520,ff
A315,A3605,ff
A315,A3555,ff
A315,A6050,ff
A315,A716,ff
A315,A4352,ff
A315,A2841,ff
A315,A1071,ff
A315,A4222,ff
A315,A5599,ff
A315,A1819,ff
A315,A1159,ff
A315,A2281,ff
A315,A3618,ff
A315,A1570,ff
A315,A1011,ff
A315,A5189,ff
A3446,A3798,ff
A3446,A3605,ff
A3446,A3618,ff
A5792,A3798,ff
A240,A3798,ff
A240,A2672,ff
A240,A25,ff
A240,A134,ff
A240,A5989,ff
A240,A6125,ff
A240,A5487,ff
A240,A1304,ff
A240,A576,ff
A240,A2541,ff
A240,A802,ff
A240,A2745,ff
A240,A2361,ff
A3497,A1686,ff
A240,A3203,ff
A3497,A4995,ff
A6200,A716,ff
A3497,A5849,ff
A3497,A1461,ff
A3715,A3798,ff
A3715,A6244,ff
A5058,A3798,ff
A4372,A4306,ff
A4372,A4100,ff
A3695,A3798,ff
A3695,A911,ff
A3695,A5470,ff
A3695,A3605,ff
A3695,A5320,ff
A3695,A1968,ff
A1542,A3798,ff
A3914,A3798,ff
A3914,A883,ff
A3914,A6395,ff
A3914,A5989,ff
A1867,A2533,ff
A1867,A793,ff
A3304,A167,ff
A3304,A4587,ff
A5582,A404,ff
A5582,A2012,ff
A2841,A648,ff
A2841,A4963,ff
A2841,A4572,ff
A2841,A2992,ff
A5028,A5912,ff
A163,A3798,ff
A163,A5788,ff
A163,A3017,ff
A163,A3346,ff
A163,A3618,ff
A5490,A3798,ff
A1071,A837,ff
A1071,A537,ff
A1071,A2940,ff
A1071,A2866,ff
A1071,A3989,ff
A1071,A3555,ff
A1071,A716,ff
A1071,A5599,ff
A1071,A749,ff
A1071,A3769,ff
A1071,A4975,ff
A1071,A1159,ff
A4987,A2651,ff
A1071,A6071,ff
A1071,A3618,ff
A1071,A2292,ff
A1071,A1011,ff
A1071,A2492,ff
A1071,A5646,ff
A1071,A2324,ff
A1071,A5698,ff
A4782,A6323,ff
A5887,A3798,ff
A5887,A4240,ff
A6029,A414,ff
A4869,A5137,ff
A139,A3852,ff
A139,A3798,ff
A139,A494,ff
A139,A3605,ff
A139,A25,ff
A139,A1632,ff
A139,A6050,ff
A139,A6090,ff
A5337,A3555,ff
A5337,A6050,ff
A5337,A1159,ff
A6089,A3798,ff
A6089,A494,ff
A6089,A3605,ff
A6089,A3618,ff
A3031,A6160,ff
A3664,A3555,ff
A3664,A3618,ff
A5293,A4420,ff
A5293,A4821,ff
A5293,A716,ff
A5293,A5630,ff
A5293,A1146,ff
A5293,A1159,ff
A5293,A3618,ff
A2909,A3852,ff
A2631,A4635,ff
A6105,A3555,ff
A826,A5137,ff
A826,A3852,ff
A826,A3798,ff
A826,A1504,ff
A826,A1805,ff
A826,A3605,ff
A826,A5788,ff
A826,A3555,ff
A826,A3902,ff
A826,A6050,ff
A826,A716,ff
A826,A2408,ff
A826,A3797,ff
A826,A3696,ff
A826,A1673,ff
A826,A2550,ff
A826,A5989,ff
A826,A3346,ff
A826,A213,ff
A826,A3618,ff
A826,A1818,ff
A826,A5365,ff
A826,A1325,ff
A826,A6108,ff
A5599,A837,ff
A5599,A3989,ff
A5599,A3555,ff
A5599,A2326,ff
A4905,A3798,ff
A4905,A3406,ff
A4905,A5989,ff
A4905,A626,ff
A4905,A2306,ff
A590,A2046,ff
A5883,A182,ff
A5883,A3852,ff
A5883,A3621,ff
A5883,A5319,ff
A5883,A3798,ff
A5883,A6395,ff
A5883,A3105,ff
A5883,A5732,ff
A5883,A1805,ff
A5883,A4240,ff
A5883,A3605,ff
A5883,A5788,ff
A5883,A3555,ff
A5883,A6050,ff
A5883,A1071,ff
A5883,A5599,ff
A5883,A4902,ff
A5766,A3870,ff
A3676,A3798,ff
A3676,A3555,ff
A3676,A716,ff
A3676,A5630,ff
A4004,A3798,ff
A4004,A5989,ff
A4947,A837,ff
A4947,A3989,ff
A4947,A3555,ff
A4947,A716,ff
A4947,A1159,ff
A4947,A1011,ff
A4947,A2492,ff
A4947,A769,ff
A3844,A828,ff
A6050,A537,ff
A6050,A3555,ff
A6050,A716,ff
A6050,A1142,ff
A6050,A4201,ff
A6050,A2326,ff
A6050,A1508,ff
A6050,A1673,ff
A6050,A4813,ff
A6050,A4782,ff
A6050,A1159,ff
A6050,A2271,ff
A6050,A6330,ff
A5717,A3798,ff
A6050,A389,ff
A6050,A2771,ff
A4226,A3605,ff
A4128,A3798,ff
A4128,A203,ff
A40,A3798,ff
A40,A3797,ff
A40,A6058,ff
A40,A5989,ff
A820,A4577,ff
A820,A4839,ff
A820,A3555,ff
A820,A3618,ff
A2971,A3798,ff
A4092,A3798,ff
A4092,A3605,ff
A4092,A5989,ff
A716,A5039,ff
A716,A1142,ff
A2481,A2525,ff
A2481,A3798,ff
A2481,A1504,ff
A2481,A4240,ff
A2481,A6050,ff
A4840,A1159,ff
A4840,A1585,ff
A4718,A3798,ff
A4718,A4108,ff
A4718,A3605,ff
A4718,A366,ff
A4718,A5989,ff
A4718,A1159,ff
A4718,A1808,ff
A2547,A2218,ff
A3089,A3555,ff
A2793,A3555,ff
A3089,A3618,ff
A3089,A2135,ff
A5701,A3798,ff
A5701,A5989,ff
A588,A3798,ff
A2759,A6219,ff
A5793,A2533,ff
A5793,A2865,ff
A5793,A1522,ff
A5793,A1203,ff
A5793,A5447,ff
A5793,A1250,ff
A77,A3798,ff
A5793,A6213,ff
A5793,A1012,ff
A5793,A3872,ff
A1862,A592,ff
A1862,A3798,ff
A1862,A3618,ff
A362,A3798,ff
A362,A4573,ff
A362,A5001,ff
A362,A4240,ff
A362,A3373,ff
A362,A3555,ff
A362,A716,ff
A362,A1071,ff
A362,A1159,ff
A362,A3661,ff
A4406,A716,ff
A4406,A1581,ff
A385,A3852,ff
A385,A2525,ff
A385,A3798,ff
A385,A3411,ff
A385,A2647,ff
A385,A4240,ff
A385,A3605,ff
A6090,A3998,ff
A6090,A5892,ff
A6090,A3798,ff
A6090,A1912,ff
A6090,A3555,ff
A6090,A25,ff
A6090,A716,ff
A6090,A5337,ff
A6090,A5599,ff
A6090,A2636,ff
A6090,A1159,ff
A6090,A631,ff
A6090,A3618,ff
A6090,A2292,ff
A2310,A3798,ff
A2310,A3555,ff
A2310,A716,ff
A2310,A5989,ff
A2310,A5849,ff
A2310,A4991,ff
A2310,A802,ff
A2310,A1263,ff
A4912,A1824,ff
A4696,A3798,ff
A4696,A6031,ff
A3933,A3555,ff
A4357,A2492,ff
A878,A2525,ff
A878,A5892,ff
A878,A3798,ff
A878,A5788,ff
A878,A1071,ff
A878,A1159,ff
A878,A5926,ff
A4833,A3555,ff
A2733,A5599,ff
A3995,A5137,ff
A3995,A6257,ff
A3995,A837,ff
A3995,A3852,ff
A3995,A2525,ff
A3995,A5011,ff
A3995,A5319,ff
A3995,A3798,ff
A3995,A1504,ff
A3995,A494,ff
A3995,A6244,ff
A3995,A5093,ff
A3995,A2647,ff
A3995,A1805,ff
A3995,A5563,ff
A3995,A4240,ff
A3995,A3989,ff
A3995,A3605,ff
A3995,A5788,ff
A3995,A3555,ff
A3995,A6050,ff
A3995,A1071,ff
A3995,A4222,ff
A3995,A5337,ff
A3995,A5599,ff
A3995,A4902,ff
A3995,A2278,ff
A3995,A3507,ff
A3995,A2440,ff
A3995,A5631,ff
A3995,A1673,ff
A3995,A3456,ff
A3995,A4813,ff
A3995,A5989,ff
A3995,A5849,ff
A3995,A1159,ff
A3995,A3346,ff
A3995,A3899,ff
A3995,A1585,ff
A3995,A3618,ff
A3995,A5365,ff
A3995,A5236,ff
A3995,A3571,ff
A3995,A1011,ff
A3995,A3194,ff
A1863,A3798,ff
A1273,A4222,ff
A1273,A6090,ff
A1273,A1159,ff
A376,A3374,ff
A3797,A3798,ff
A3797,A716,ff
A3797,A5839,ff
A371,A3852,ff
A371,A3798,ff
A371,A1504,ff
A371,A3555,ff
A371,A2157,ff
A371,A2492,ff
A371,A224,ff
A371,A6346,ff
A3077,A2178,ff
A5178,A3555,ff
A1358,A2492,ff
A4722,A404,ff
A4722,A1887,ff
A962,A2364,ff
A962,A4139,ff
A962,A1999,ff
A962,A4825,ff
A962,A3211,ff
A962,A1559,ff
A4197,A2533,ff
A2713,A3798,ff
A2713,A5436,ff
A5583,A716,ff
A5898,A5989,ff
A5898,A1159,ff
A1491,A4035,ff
A1188,A3555,ff
A1188,A3618,ff
A2956,A837,ff
A2956,A3852,ff
A2956,A2280,ff
A2956,A3989,ff
A2956,A3555,ff
A2956,A1159,ff
A2956,A3618,ff
A2956,A5365,ff
A2956,A1011,ff
A5877,A693,ff
A5877,A4713,ff
A5877,A5678,ff
A743,A433,ff
A743,A4022,ff
A2537,A3798,ff
A2537,A4921,ff
A5322,A5700,ff
A5322,A3589,ff
A2200,A3798,ff
A2200,A2284,ff
A2200,A716,ff
A3404,A716,ff
A2200,A3085,ff
A2200,A4699,ff
A310,A2109,ff
A1016,A3605,ff
A3404,A5989,ff
A3404,A3618,ff
A3404,A5108,ff
A3404,A1603,ff
A3404,A5924,ff
A2921,A6071,ff
A2694,A885,ff
A2694,A5518,ff
A5338,A1159,ff
A5338,A6045,ff
A4451,A1250,ff
A1692,A5366,ff
A1340,A5788,ff
A1340,A1159,ff
A1372,A1159,ff
A1372,A3618,ff
A3506,A716,ff
A1543,A1466,ff
A1543,A3798,ff
A1543,A3759,ff
A1543,A5788,ff
A1543,A3555,ff
A1543,A4222,ff
A1543,A5989,ff
A1543,A1159,ff
A1543,A1585,ff
A1543,A3618,ff
A1543,A1570,ff
A1543,A3738,ff
A1543,A3883,ff
A4656,A1207,ff
A4656,A4567,ff
A4656,A1659,ff
A1885,A837,ff
A1885,A3852,ff
A1885,A431,ff
A1885,A3798,ff
A1885,A3989,ff
A1885,A4222,ff
A1885,A1585,ff
A1885,A3618,ff
A1885,A1011,ff
A5447,A2020,ff
A5447,A2533,ff
A5447,A1098,ff
A5447,A3447,ff
A5447,A3804,ff
A5447,A5203,ff
A5447,A1871,ff
A5447,A2937,ff
A5447,A4053,ff
A5447,A3609,ff
A2396,A3609,ff
A5447,A1012,ff
A5447,A3872,ff
A2293,A5630,ff
A2293,A3885,ff
A2578,A1501,ff
A2578,A2912,ff
A2578,A3883,ff
A1659,A3555,ff
A1659,A6050,ff
A1659,A3947,ff
A1355,A3605,ff
A1355,A3555,ff
A1355,A4222,ff
A1355,A5599,ff
A1355,A1773,ff
A1355,A2550,ff
A1355,A5989,ff
A1355,A5502,ff
A1355,A3618,ff
A1355,A5815,ff
A1355,A4983,ff
A1355,A1393,ff
A1355,A4572,ff
A1355,A3738,ff
A1355,A3182,ff
A1393,A896,ff
A5820,A3798,ff
A1646,A2492,ff
A3481,A3798,ff
A3481,A716,ff
A3990,A6299,ff
A3990,A1559,ff
A6378,A3618,ff
A3643,A3798,ff
A2217,A3798,ff
A4339,A1159,ff
A2957,A5788,ff
A2957,A1159,ff
A64,A3798,ff
A3197,A2205,ff
A3197,A1364,ff
A3346,A6050,ff
A3197,A4155,ff
A697,A3798,ff
A697,A25,ff
A697,A716,ff
A1746,A2301,ff
A3346,A716,ff
A3346,A1071,ff
A3346,A5599,ff
A3346,A3401,ff
A3346,A1159,ff
A3346,A3618,ff
A3346,A2292,ff
A3346,A1011,ff
A2376,A3618,ff
A4251,A3852,ff
A4251,A3555,ff
A4251,A716,ff
A4251,A2326,ff
A4251,A1159,ff
A1245,A3587,ff
A1245,A45,ff
A1245,A4685,ff
A1245,A3798,ff
A1245,A1741,ff
A1245,A5847,ff
A1245,A828,ff
A1245,A3555,ff
A1245,A716,ff
A1245,A3299,ff
A1245,A5989,ff
A1245,A520,ff
A1245,A61,ff
A1245,A5442,ff
A226,A4240,ff
A226,A716,ff
A226,A5989,ff
A226,A203,ff
A226,A32,ff
A5505,A3798,ff
A5505,A323,ff
A5505,A1071,ff
A5505,A3638,ff
A6334,A3798,ff
A6334,A6361,ff
A6334,A3943,ff
A6334,A6181,ff
A6334,A3672,ff
A6334,A3618,ff
A6334,A802,ff
A6334,A3942,ff
A4708,A1606,ff
A4708,A3410,ff
A4708,A2531,ff
A4708,A837,ff
A4708,A3852,ff
A4708,A3185,ff
A4708,A2252,ff
A4708,A2525,ff
A4708,A3492,ff
A4708,A4814,ff
A4708,A6238,ff
A4708,A5319,ff
A4708,A3070,ff
A4708,A3798,ff
A4708,A1504,ff
A4708,A494,ff
A4708,A3411,ff
A4708,A873,ff
A4708,A5368,ff
A4708,A5967,ff
A4708,A4522,ff
A4708,A1286,ff
A4708,A6375,ff
A4708,A582,ff
A4708,A1019,ff
A4708,A6319,ff
A4708,A4821,ff
A4708,A5847,ff
A4708,A1671,ff
A4708,A1473,ff
A4708,A1887,ff
A4708,A1377,ff
A4708,A6129,ff
A4708,A5755,ff
A4708,A2672,ff
A4708,A4039,ff
A4708,A308,ff
A4708,A1805,ff
A4708,A4240,ff
A4708,A2609,ff
A4708,A2403,ff
A4708,A3902,ff
A2067,A1270,ff
A2067,A4681,ff
A2067,A1159,ff
A2067,A3618,ff
A2067,A3571,ff
A2067,A5167,ff
A2067,A3806,ff
A5336,A1158,ff
A363,A2533,ff
A363,A4674,ff
A363,A581,ff
A3590,A2649,ff
A3590,A2050,ff
A3590,A3253,ff
A5205,A3798,ff
A5205,A5989,ff
A4555,A11,ff
A4555,A3555,ff
A6115,A3910,ff
A4312,A3798,ff
A4312,A3555,ff
A4312,A716,ff
A4312,A1519,ff
A4312,A1851,ff
A5323,A3798,ff
A5323,A3605,ff
A5672,A3798,ff
A5672,A5989,ff
A5672,A4639,ff
A5672,A4800,ff
A3976,A3798,ff
A3976,A3494,ff
A3976,A5787,ff
A742,A3803,ff
A2905,A3798,ff
A4861,A3798,ff
A4861,A3259,ff
A4861,A25,ff
A4861,A716,ff
A4861,A2408,ff
A4861,A5989,ff
A4861,A3203,ff
A5100,A3653,ff
A5100,A6374,ff
A676,A716,ff
A3028,A5938,ff
A3028,A4686,ff
A3028,A5328,ff
A3028,A1250,ff
A3028,A1754,ff
A4500,A3798,ff
A133,A1073,ff
A133,A3798,ff
A133,A2672,ff
A133,A551,ff
A133,A5788,ff
A133,A25,ff
A133,A5630,ff
A133,A5989,ff
A133,A1159,ff
A133,A2301,ff
A698,A3555,ff
A623,A1159,ff
A4129,A3798,ff
A4129,A5142,ff
A2308,A5134,ff
A964,A5411,ff
A964,A3798,ff
A964,A25,ff
A964,A5989,ff
A964,A2106,ff
A964,A802,ff
A1055,A2301,ff
A3421,A52,ff
A1848,A3618,ff
A2873,A3798,ff
A1972,A3798,ff
A1972,A3151,ff
A1972,A6295,ff
A1972,A3299,ff
A1972,A692,ff
A1972,A1794,ff
A1972,A802,ff
A1972,A3908,ff
A2643,A1172,ff
A2643,A5849,ff
A2643,A5920,ff
A4289,A815,ff
A5448,A720,ff
A5448,A4983,ff
A5448,A3526,ff
A3662,A1466,ff
A3662,A3798,ff
A3662,A3605,ff
A3662,A5989,ff
A5482,A3798,ff
A5482,A4489,ff
A5482,A2840,ff
A3128,A4420,ff
A3128,A3798,ff
A3128,A3259,ff
A3128,A2403,ff
A3128,A5320,ff
A3128,A716,ff
A3128,A4572,ff
A2928,A3852,ff
A2928,A1466,ff
A2928,A4240,ff
A2928,A3555,ff
A2928,A6050,ff
A2928,A1071,ff
A2928,A5989,ff
A2928,A1159,ff
A2928,A1585,ff
A2928,A3618,ff
A3307,A3798,ff
A2947,A4610,ff
A2947,A2533,ff
A2947,A5173,ff
A2947,A3067,ff
A2947,A5938,ff
A2947,A3549,ff
A2947,A6010,ff
A2947,A3843,ff
A2947,A345,ff
A2947,A2856,ff
A2947,A3444,ff
A2947,A885,ff
A2947,A4557,ff
A2947,A3837,ff
A2947,A72,ff
A2947,A5420,ff
A2947,A2010,ff
A2947,A1250,ff
A2947,A813,ff
A2947,A2997,ff
A2947,A5943,ff
A2947,A5096,ff
A2947,A3622,ff
A2947,A2396,ff
A2947,A2937,ff
A2947,A5317,ff
A2947,A3609,ff
A2947,A1012,ff
A2947,A2087,ff
A2947,A3872,ff
A5961,A3798,ff
A5961,A3555,ff
A5961,A3516,ff
A1834,A3798,ff
A1834,A5989,ff
A98,A3555,ff
A98,A5599,ff
A6051,A3798,ff
A1447,A3798,ff
A1211,A3798,ff
A1211,A5989,ff
A1903,A3798,ff
A1903,A1504,ff
A1903,A716,ff
A1903,A5989,ff
A1903,A3618,ff
A1040,A3798,ff
A232,A2525,ff
A232,A3798,ff
A232,A494,ff
A232,A5788,ff
A232,A1071,ff
A232,A5989,ff
A5659,A431,ff
A5659,A2281,ff
A5659,A2382,ff
A1499,A4724,ff
A6350,A3798,ff
A6350,A716,ff
A2249,A3798,ff
A1714,A1173,ff
A1714,A537,ff
A3572,A2680,ff
A3572,A3798,ff
A3572,A3373,ff
A3572,A3555,ff
A3572,A486,ff
A3572,A2850,ff
A1233,A3798,ff
A1233,A5989,ff
A1601,A3492,ff
A1601,A3798,ff
A1601,A4240,ff
A1601,A3605,ff
A977,A3798,ff
A4745,A2187,ff
A4745,A2301,ff
A4745,A1873,ff
A5951,A3798,ff
A5951,A3696,ff
A2524,A167,ff
A2524,A2178,ff
A1110,A2525,ff
A1110,A3798,ff
A1367,A3587,ff
A1367,A6257,ff
A1367,A3621,ff
A1367,A3798,ff
A1367,A828,ff
A1367,A4240,ff
A1367,A3605,ff
A1367,A6050,ff
A1367,A3995,ff
A1367,A5699,ff
A1367,A2278,ff
A1367,A2546,ff
A1367,A3991,ff
A1367,A4010,ff
A1367,A3206,ff
A6358,A1018,ff
A4372,A3798,ff
A4372,A1805,ff
A4372,A3989,ff
A4372,A3605,ff
A4372,A3555,ff
A4372,A5303,ff
A4372,A6050,ff
A4372,A1071,ff
A4372,A5599,ff
A4372,A1759,ff
A4372,A1159,ff
A2219,A3798,ff
A3768,A3852,ff
A3768,A3798,ff
A3768,A3555,ff
A3768,A5886,ff
A3768,A2716,ff
A2006,A3568,ff
A2006,A3798,ff
A2006,A5989,ff
A2006,A3618,ff
A2006,A4362,ff
A5255,A346,ff
A1059,A1173,ff
A1059,A5892,ff
A1059,A5366,ff
A1059,A5788,ff
A1059,A3555,ff
A1059,A6050,ff
A1059,A2841,ff
A35,A4721,ff
A35,A837,ff
A35,A3852,ff
A35,A2046,ff
A35,A431,ff
A35,A3798,ff
A35,A873,ff
A35,A4335,ff
A35,A5732,ff
A35,A1473,ff
A35,A1291,ff
A35,A3373,ff
A35,A3989,ff
A35,A1615,ff
A35,A1912,ff
A35,A3605,ff
A35,A5788,ff
A35,A3555,ff
A35,A5303,ff
A35,A5884,ff
A35,A716,ff
A35,A2408,ff
A35,A1071,ff
A35,A4222,ff
A35,A4206,ff
A35,A2733,ff
A35,A5599,ff
A5883,A5989,ff
A35,A5500,ff
A35,A5343,ff
A35,A136,ff
A35,A1673,ff
A35,A5639,ff
A35,A6237,ff
A35,A2636,ff
A35,A4813,ff
A35,A5839,ff
A35,A5439,ff
A35,A2245,ff
A35,A1437,ff
A35,A3947,ff
A35,A1159,ff
A35,A2281,ff
A35,A6365,ff
A35,A3346,ff
A35,A4251,ff
A35,A6157,ff
A35,A1358,ff
A35,A6323,ff
A35,A4986,ff
A35,A3618,ff
A35,A1011,ff
A35,A2492,ff
A35,A429,ff
A20,A3621,ff
A20,A1466,ff
A20,A3798,ff
A20,A537,ff
A20,A1671,ff
A20,A3989,ff
A20,A3555,ff
A20,A3558,ff
A20,A5599,ff
A5303,A6257,ff
A5303,A3852,ff
A5303,A3621,ff
A5303,A1466,ff
A5303,A3798,ff
A5303,A1504,ff
A5303,A5540,ff
A5303,A5788,ff
A5303,A3555,ff
A5303,A6050,ff
A5303,A2408,ff
A5303,A6090,ff
A5303,A3995,ff
A5303,A5182,ff
A5303,A3696,ff
A5303,A5631,ff
A5303,A1673,ff
A5303,A4813,ff
A5303,A3220,ff
A5303,A1159,ff
A5303,A2281,ff
A5303,A3346,ff
A5303,A1585,ff
A5303,A3618,ff
A5303,A4448,ff
A950,A3798,ff
A950,A3373,ff
A2081,A5882,ff
