source,target,Kind
A3605,A5243,tw
A3605,A4728,tw
A3605,A5266,tw
A3605,A4448,tw
A3605,A4527,tw
A3605,A2992,tw
A3605,A5912,tw
A3605,A3407,tw
A3605,A2339,tw
A3605,A389,tw
A3605,A3847,tw
A3605,A5434,tw
A3605,A5134,tw
A3605,A190,tw
A3605,A2946,tw
A3605,A6228,tw
A3605,A5354,tw
A3605,A159,tw
A3605,A3858,tw
A3605,A241,tw
A3605,A5189,tw
A3605,A896,tw
A3605,A4597,tw
A3605,A4823,tw
A3605,A5078,tw
A3605,A3883,tw
A3605,A6020,tw
A3605,A472,tw
A3605,A1822,tw
A3605,A6001,tw
A3605,A5983,tw
A3605,A4230,tw
A3605,A5716,tw
A3605,A2077,tw
A3605,A295,tw
A3771,A5693,tw
A3605,A6255,tw
A3605,A778,tw
A3605,A6108,tw
A3605,A1547,tw
A3605,A2192,tw
A3605,A4653,tw
A760,A3902,tw
A760,A5178,tw
A760,A3689,tw
A760,A1673,tw
A4563,A3583,tw
A4563,A2352,tw
A4563,A4707,tw
A4563,A2346,tw
A4563,A1801,tw
A6171,A2612,tw
A6171,A3303,tw
A6171,A2992,tw
A6171,A5977,tw
A6171,A6231,tw
A6171,A4597,tw
A6171,A1822,tw
A197,A4782,tw
A197,A1804,tw
A197,A4504,tw
A197,A1437,tw
A197,A6365,tw
A20,A3194,tw
A3349,A3615,tw
A4819,A5631,tw
A4819,A4355,tw
A4819,A5502,tw
A4819,A1493,tw
A323,A3371,tw
A1268,A5777,tw
A1268,A2976,tw
A2494,A6121,tw
A1268,A3370,tw
A2407,A2890,tw
A1268,A667,tw
A902,A3345,tw
A2856,A1871,tw
A2856,A2937,tw
A2856,A4053,tw
A2856,A3609,tw
A2856,A1012,tw
A3320,A2575,tw
A6107,A5473,tw
A6107,A869,tw
A6107,A2489,tw
A6107,A163,tw
A6107,A1071,tw
A6107,A6090,tw
A6107,A4142,tw
A6107,A5178,tw
A6107,A1673,tw
A3322,A5368,tw
A11,A5217,tw
A11,A6231,tw
A4458,A3184,tw
A4458,A4240,tw
A4458,A3605,tw
A4458,A3249,tw
A4458,A1059,tw
A4458,A1673,tw
A4458,A416,tw
A4458,A3807,tw
A4458,A4653,tw
A4412,A3996,tw
A4412,A3568,tw
A4412,A2297,tw
A4412,A5446,tw
A4412,A3184,tw
A4412,A4836,tw
A1657,A952,tw
A4412,A952,tw
A4412,A6018,tw
A4412,A3291,tw
A4412,A4153,tw
A4412,A5002,tw
A4412,A2690,tw
A4412,A5105,tw
A2328,A1975,tw
A2328,A4274,tw
A2328,A4240,tw
A2328,A3605,tw
A2328,A1401,tw
A5244,A1270,tw
A5244,A699,tw
A5244,A5583,tw
A5244,A1828,tw
A5244,A6128,tw
A5244,A1368,tw
A5244,A1856,tw
A5244,A5726,tw
A5244,A6069,tw
A5244,A3738,tw
A5244,A1966,tw
A5244,A2945,tw
A5244,A1603,tw
A139,A3194,tw
A6106,A6213,tw
A166,A4661,tw
A166,A5236,tw
A1532,A5165,tw
A1532,A1069,tw
A1532,A4240,tw
A1532,A4402,tw
A1532,A6146,tw
A1532,A6334,tw
A1532,A4540,tw
A1532,A4008,tw
A1532,A3807,tw
A739,A1802,tw
A739,A881,tw
A739,A5810,tw
A739,A635,tw
A739,A6032,tw
A739,A5431,tw
A739,A3242,tw
A739,A159,tw
A739,A5775,tw
A4552,A1828,tw
A1961,A1975,tw
A1961,A1766,tw
A1961,A3468,tw
A1961,A1112,tw
A6308,A3123,tw
A6308,A5051,tw
A6308,A2958,tw
A6308,A581,tw
A5751,A5671,tw
A6308,A4180,tw
A1711,A4240,tw
A1711,A4937,tw
A3951,A5135,tw
A1711,A2403,tw
A1711,A157,tw
A1711,A2649,tw
A6107,A6019,tw
A1711,A5266,tw
A1711,A4973,tw
A1711,A6347,tw
A1711,A3605,tw
A1711,A3500,tw
A1711,A35,tw
A1711,A5788,tw
A6107,A6157,tw
A6107,A5449,tw
A6107,A6045,tw
A6107,A2292,tw
A6107,A1016,tw
A6107,A3779,tw
A6107,A2444,tw
A2707,A5467,tw
A6107,A3275,tw
A6107,A3291,tw
A6107,A5434,tw
A6107,A4100,tw
A1118,A4521,tw
A1118,A4814,tw
A910,A4150,tw
A910,A6275,tw
A910,A3468,tw
A910,A3995,tw
A6295,A5912,tw
A910,A6304,tw
A5788,A2440,tw
A910,A4266,tw
A910,A2962,tw
A910,A6387,tw
A910,A2492,tw
A910,A5443,tw
A910,A1324,tw
A910,A5097,tw
A3322,A2575,tw
A3322,A5373,tw
A3322,A1673,tw
A3322,A2578,tw
A3322,A4813,tw
A3322,A100,tw
A3322,A6354,tw
A3322,A4708,tw
A3322,A2067,tw
A3322,A6019,tw
A3322,A6157,tw
A3322,A5135,tw
A3322,A5717,tw
A3322,A1531,tw
A3322,A4983,tw
A3322,A6018,tw
A4940,A4653,tw
A3322,A5266,tw
A3322,A4527,tw
A3322,A2444,tw
A3322,A3275,tw
A3322,A1488,tw
A3322,A3291,tw
A3322,A1153,tw
A3322,A2401,tw
A3322,A5434,tw
A3322,A4100,tw
A3322,A6020,tw
A3322,A3528,tw
A3322,A4653,tw
A4458,A5494,tw
A2328,A5631,tw
A2328,A1673,tw
A2328,A5849,tw
A2328,A5135,tw
A2328,A6048,tw
A2328,A5676,tw
A2328,A4653,tw
A5410,A2043,tw
A5410,A5690,tw
A5410,A4240,tw
A5410,A3605,tw
A5410,A4265,tw
A5410,A2546,tw
A5410,A2050,tw
A5373,A2492,tw
A5410,A2894,tw
A5410,A3451,tw
A5410,A5215,tw
A5410,A3779,tw
A5953,A1413,tw
A2103,A6129,tw
A2103,A4858,tw
A2403,A1615,tw
A2103,A3092,tw
A2103,A4006,tw
A2103,A2287,tw
A2103,A5449,tw
A2103,A1760,tw
A2103,A8,tw
A4939,A6376,tw
A4939,A5755,tw
A4939,A2358,tw
A4939,A6045,tw
A4939,A4597,tw
A4939,A6028,tw
A4939,A3428,tw
A5761,A2096,tw
A5761,A2444,tw
A3386,A1892,tw
A2385,A600,tw
A6321,A35,tw
A6321,A2912,tw
A4198,A1897,tw
A4198,A913,tw
A5809,A1029,tw
A4198,A2284,tw
A4198,A3471,tw
A4198,A3754,tw
A1124,A1314,tw
A1124,A2280,tw
A1124,A4240,tw
A1124,A1401,tw
A1124,A5879,tw
A1124,A5409,tw
A1124,A2442,tw
A4108,A1250,tw
A4108,A4180,tw
A3019,A324,tw
A3019,A6187,tw
A5244,A1412,tw
A5244,A1796,tw
A5244,A5315,tw
A5244,A1466,tw
A5244,A3492,tw
A5244,A326,tw
A3008,A1757,tw
A3008,A4222,tw
A3008,A1201,tw
A3008,A1570,tw
A3008,A5195,tw
A4839,A907,tw
A4839,A2092,tw
A4839,A4240,tw
A4839,A3639,tw
A4839,A5779,tw
A4839,A4006,tw
A4839,A2368,tw
A4839,A3895,tw
A4839,A820,tw
A4839,A2987,tw
A4839,A365,tw
A4839,A4206,tw
A4839,A2067,tw
A4839,A1467,tw
A4839,A4945,tw
A4839,A3054,tw
A4839,A5537,tw
A4839,A1534,tw
A176,A1699,tw
A176,A3410,tw
A176,A5157,tw
A176,A3928,tw
A176,A1429,tw
A409,A4235,tw
A409,A1466,tw
A409,A4814,tw
A409,A3605,tw
A409,A6050,tw
A409,A2398,tw
A409,A2358,tw
A409,A6255,tw
A5905,A2996,tw
A5905,A4380,tw
A2492,A2444,tw
A5905,A2363,tw
A5905,A2573,tw
A5905,A1336,tw
A5905,A3576,tw
A4109,A4108,tw
A3151,A2820,tw
A3151,A5246,tw
A5135,A4598,tw
A3041,A4569,tw
A3041,A35,tw
A5668,A2398,tw
A1378,A3013,tw
A1378,A3639,tw
A1378,A5303,tw
A3437,A4240,tw
A3437,A275,tw
A3437,A3605,tw
A3437,A4040,tw
A3437,A197,tw
A3437,A4716,tw
A3437,A4372,tw
A3437,A4206,tw
A3437,A3458,tw
A3437,A5599,tw
A3437,A2278,tw
A3437,A5631,tw
A3437,A5178,tw
A3437,A1205,tw
A3437,A5373,tw
A3437,A2281,tw
A3437,A3346,tw
A3437,A1358,tw
A3437,A6121,tw
A3437,A2444,tw
A3437,A4653,tw
A525,A4316,tw
A525,A2273,tw
A525,A603,tw
A525,A4766,tw
A525,A5498,tw
A525,A3834,tw
A5397,A3928,tw
A5397,A863,tw
A5397,A5312,tw
A5397,A5893,tw
A5397,A511,tw
A5397,A871,tw
A675,A5855,tw
A675,A416,tw
A675,A2890,tw
A675,A1293,tw
A675,A4834,tw
A675,A4306,tw
A675,A3883,tw
A4858,A2575,tw
A4858,A5519,tw
A4858,A5846,tw
A4858,A1244,tw
A4858,A3188,tw
A4858,A2196,tw
A4858,A6129,tw
A4858,A830,tw
A4858,A3345,tw
A4858,A6224,tw
A4858,A4006,tw
A4858,A5289,tw
A4858,A6358,tw
A4858,A3468,tw
A4858,A79,tw
A4858,A5320,tw
A4858,A5373,tw
A4858,A4184,tw
A4858,A100,tw
A4858,A5419,tw
A4858,A5502,tw
A4858,A6157,tw
A4858,A3119,tw
A4858,A2171,tw
A4858,A1435,tw
A4858,A416,tw
A4858,A1992,tw
A4858,A3303,tw
A4858,A4834,tw
A4858,A5912,tw
A4858,A5434,tw
A4858,A5078,tw
A4858,A5908,tw
A4858,A1603,tw
A1483,A2473,tw
A5998,A2405,tw
A5998,A2597,tw
A5998,A5038,tw
A5998,A2424,tw
A5998,A4314,tw
A5998,A1945,tw
A5998,A1486,tw
A5998,A416,tw
A5998,A4116,tw
A5998,A3528,tw
A4770,A2575,tw
A4770,A1597,tw
A2418,A4831,tw
A2418,A3373,tw
A2418,A5681,tw
A2286,A780,tw
A2286,A421,tw
A2286,A6208,tw
A528,A550,tw
A355,A3605,tw
A355,A380,tw
A355,A1766,tw
A355,A5373,tw
A355,A1673,tw
A355,A1201,tw
A355,A3720,tw
A355,A3346,tw
A355,A1358,tw
A355,A2492,tw
A355,A241,tw
A1662,A582,tw
A1662,A692,tw
A5981,A2588,tw
A1662,A2302,tw
A1662,A1966,tw
A3423,A2698,tw
A3423,A2841,tw
A2841,A648,tw
A3423,A875,tw
A2280,A4040,tw
A2280,A197,tw
A248,A3254,tw
A248,A5371,tw
A248,A1931,tw
A1805,A5732,tw
A1805,A2405,tw
A1805,A4240,tw
A1805,A4313,tw
A1805,A3639,tw
A1805,A2403,tw
A1805,A3373,tw
A1805,A1615,tw
A1805,A4189,tw
A1805,A5757,tw
A1805,A6347,tw
A152,A4215,tw
A152,A6375,tw
A152,A2820,tw
A152,A1105,tw
A152,A1069,tw
A152,A1047,tw
A152,A1526,tw
A152,A1498,tw
A3571,A1539,tw
A152,A3515,tw
A152,A2586,tw
A152,A5548,tw
A152,A2950,tw
A152,A1048,tw
A152,A5887,tw
A152,A6076,tw
A152,A2363,tw
A152,A2113,tw
A152,A6104,tw
A152,A4011,tw
A152,A3106,tw
A1594,A2575,tw
A1594,A5859,tw
A1594,A3371,tw
A3317,A2575,tw
A3317,A4235,tw
A5750,A3995,tw
A5750,A1359,tw
A5750,A5135,tw
A5750,A4653,tw
A4703,A3171,tw
A2609,A1159,tw
A2609,A3346,tw
A2609,A2956,tw
A2649,A6321,tw
A2609,A5135,tw
A2609,A4723,tw
A2609,A5222,tw
A2609,A4407,tw
A5557,A2525,tw
A5557,A5007,tw
A5557,A4174,tw
A2403,A776,tw
A2403,A5757,tw
A2403,A3605,tw
A2403,A380,tw
A2403,A35,tw
A2403,A5788,tw
A2403,A3136,tw
A2403,A3249,tw
A2403,A2386,tw
A2403,A6050,tw
A2403,A2986,tw
A2403,A1142,tw
A2403,A1545,tw
A2403,A2278,tw
A2403,A6304,tw
A2403,A5631,tw
A2403,A923,tw
A2403,A2546,tw
A2403,A2090,tw
A2403,A5217,tw
A2403,A5373,tw
A2403,A1673,tw
A2403,A2894,tw
A2403,A1661,tw
A1508,A4653,tw
A2403,A4930,tw
A2403,A4782,tw
A2403,A4708,tw
A2403,A1201,tw
A5515,A2492,tw
A6268,A3194,tw
A6107,A1776,tw
A1118,A1137,tw
A1118,A1904,tw
A1118,A1381,tw
A1118,A1359,tw
A1118,A2131,tw
A1118,A499,tw
A1118,A1958,tw
A1118,A128,tw
A1118,A5816,tw
A1118,A3840,tw
A5956,A152,tw
A5956,A108,tw
A5956,A4133,tw
A5956,A134,tw
A1916,A3322,tw
A1916,A4314,tw
A1916,A1171,tw
A5389,A1488,tw
A1916,A1488,tw
A1916,A1822,tw
A2027,A4742,tw
A2027,A5425,tw
A2027,A3458,tw
A2027,A2550,tw
A2027,A3720,tw
A2027,A213,tw
A2027,A4153,tw
A2027,A8,tw
A910,A6362,tw
A2985,A4710,tw
A2492,A3341,tw
A3799,A3184,tw
A3799,A6358,tw
A3799,A2231,tw
A3799,A2492,tw
A1239,A1841,tw
A1239,A2510,tw
A1239,A3401,tw
A1239,A2119,tw
A2606,A3605,tw
A2606,A5631,tw
A2606,A3275,tw
A5062,A4494,tw
A4108,A3836,tw
A4108,A4718,tw
A4108,A818,tw
A4108,A5578,tw
A4108,A542,tw
A4108,A4853,tw
A4108,A5201,tw
A4108,A1709,tw
A4108,A1647,tw
A4108,A4127,tw
A4108,A3556,tw
A3184,A6140,tw
A3184,A3951,tw
A3184,A551,tw
A3184,A4045,tw
A3184,A2925,tw
A3184,A3345,tw
A3184,A4935,tw
A3184,A632,tw
A3184,A6248,tw
A3184,A0,tw
A3184,A3249,tw
A3184,A3895,tw
A3184,A2651,tw
A3184,A6358,tw
A3184,A1950,tw
A3184,A782,tw
A3184,A5058,tw
A3184,A2273,tw
A3184,A1983,tw
A3184,A3468,tw
A3184,A4372,tw
A3184,A624,tw
A3184,A1632,tw
A3184,A6050,tw
A3184,A4226,tw
A3184,A2408,tw
A3184,A1527,tw
A3184,A1273,tw
A3184,A3700,tw
A3184,A2489,tw
A3184,A2841,tw
A3184,A5008,tw
A1597,A2201,tw
A6248,A1142,tw
A3184,A5330,tw
A3184,A1142,tw
A3184,A4222,tw
A3184,A6134,tw
A3184,A4285,tw
A3184,A606,tw
A3184,A4201,tw
A3184,A6090,tw
A3184,A3995,tw
A3184,A1,tw
A3184,A5337,tw
A3184,A6089,tw
A3184,A826,tw
A3184,A5710,tw
A3184,A4345,tw
A3184,A1545,tw
A3184,A5883,tw
A3184,A4902,tw
A3184,A5879,tw
A3184,A3943,tw
A3184,A5351,tw
A3184,A1759,tw
A3184,A1795,tw
A3184,A6341,tw
A3184,A1217,tw
A3184,A4340,tw
A3184,A5631,tw
A3184,A4110,tw
A3184,A5499,tw
A3184,A545,tw
A3184,A5252,tw
A3184,A2358,tw
A3184,A5630,tw
A3184,A5117,tw
A3184,A5607,tw
A3184,A2854,tw
A3184,A1612,tw
A3184,A5217,tw
A3184,A5373,tw
A3184,A4336,tw
A3184,A387,tw
A3184,A4687,tw
A3184,A5343,tw
A3184,A136,tw
A3184,A1673,tw
A3184,A2894,tw
A3184,A6237,tw
A3184,A2578,tw
A3184,A4640,tw
A3184,A4813,tw
A3184,A4906,tw
A3184,A100,tw
A3184,A4782,tw
A3184,A4708,tw
A3184,A2550,tw
A3184,A6003,tw
A3184,A2748,tw
A3184,A5439,tw
A3184,A2442,tw
A3184,A773,tw
A3184,A425,tw
A3184,A2494,tw
A3184,A5849,tw
A3184,A1734,tw
A3184,A6019,tw
A3184,A3623,tw
A3184,A3851,tw
A3184,A1502,tw
A3184,A924,tw
A3184,A1437,tw
A3184,A1355,tw
A3184,A3372,tw
A3184,A1159,tw
A3184,A4260,tw
A3184,A6365,tw
A3184,A3346,tw
A3184,A4251,tw
A3184,A6157,tw
A3184,A5942,tw
A3184,A4723,tw
A3184,A2793,tw
A3184,A3183,tw
A3184,A5717,tw
A3184,A6147,tw
A3184,A2336,tw
A3184,A4407,tw
A3184,A5365,tw
A3184,A1486,tw
A3184,A269,tw
A3184,A1435,tw
A3184,A416,tw
A3184,A1496,tw
A3184,A2346,tw
A3184,A1539,tw
A3184,A1570,tw
A3184,A2492,tw
A3184,A4358,tw
A3184,A5167,tw
A3184,A1007,tw
A3184,A641,tw
A3184,A5195,tw
A3184,A2539,tw
A3184,A3341,tw
A3184,A1010,tw
A3184,A3400,tw
A3184,A816,tw
A5222,A3232,tw
A3184,A4448,tw
A3184,A2444,tw
A3184,A3275,tw
A3184,A4834,tw
A3184,A3291,tw
A3184,A3738,tw
A3184,A5912,tw
A3184,A6231,tw
A3184,A3203,tw
A3184,A3407,tw
A3184,A1868,tw
A3184,A4306,tw
A3184,A3847,tw
A3184,A5434,tw
A5599,A5434,tw
A3184,A5134,tw
A3184,A5781,tw
A3184,A1324,tw
A3184,A286,tw
A3184,A5189,tw
A3184,A940,tw
A3184,A4597,tw
A3184,A1052,tw
A3184,A1822,tw
A3184,A4230,tw
A3184,A396,tw
A3184,A3194,tw
A3184,A3428,tw
A3184,A6108,tw
A3184,A4373,tw
A100,A4653,tw
A3615,A5718,tw
A1241,A3310,tw
A3457,A381,tw
A3457,A97,tw
A3457,A3244,tw
A3457,A1121,tw
A3457,A3852,tw
A3457,A3175,tw
A3457,A907,tw
A3457,A5446,tw
A3457,A84,tw
A3457,A3188,tw
A3457,A779,tw
A3457,A2479,tw
A3457,A5827,tw
A3457,A2435,tw
A3457,A3862,tw
A3457,A1133,tw
A3457,A1934,tw
A3457,A2299,tw
A3457,A1377,tw
A3457,A6129,tw
A3457,A6268,tw
A3457,A1590,tw
A5557,A3666,tw
A3457,A30,tw
A3457,A484,tw
A1163,A3926,tw
A3457,A1577,tw
A3457,A5267,tw
A3457,A4779,tw
A3457,A869,tw
A4189,A1673,tw
A3457,A4973,tw
A3457,A3605,tw
A3457,A2574,tw
A3457,A5884,tw
A3457,A4935,tw
A3457,A4716,tw
A3457,A4222,tw
A3457,A3943,tw
A3457,A3097,tw
A3457,A971,tw
A5810,A1088,tw
A3457,A4708,tw
A3457,A2550,tw
A3457,A4504,tw
A3457,A5502,tw
A3457,A1828,tw
A3457,A347,tw
A3457,A3516,tw
A3457,A5214,tw
A3457,A1539,tw
A3457,A3582,tw
A3457,A2444,tw
A3457,A1153,tw
A3457,A4153,tw
A3457,A2992,tw
A3457,A4057,tw
A3457,A3645,tw
A3457,A5716,tw
A3457,A5825,tw
A4889,A5029,tw
A4889,A5498,tw
A4889,A2414,tw
A4889,A2318,tw
A4889,A3248,tw
A4889,A5052,tw
A5774,A3603,tw
A5774,A988,tw
A176,A2525,tw
A176,A1586,tw
A176,A458,tw
A176,A2328,tw
A176,A3605,tw
A176,A6248,tw
A176,A3669,tw
A176,A3937,tw
A176,A3645,tw
A4245,A2761,tw
A2176,A2774,tw
A2560,A690,tw
A5377,A386,tw
A1517,A3184,tw
A1517,A6285,tw
A1517,A1493,tw
A4569,A2001,tw
A4569,A355,tw
A4569,A3025,tw
A4569,A380,tw
A4569,A5810,tw
A4569,A212,tw
A4569,A635,tw
A4569,A6134,tw
A4569,A3769,tw
A4569,A3242,tw
A4569,A5717,tw
A4569,A1493,tw
A4569,A4983,tw
A4569,A4448,tw
A4569,A1784,tw
A4569,A159,tw
A4569,A5775,tw
A675,A494,tw
A675,A881,tw
A675,A4240,tw
A675,A23,tw
A675,A884,tw
A675,A3368,tw
A1805,A380,tw
A675,A6239,tw
A675,A4777,tw
A675,A3802,tw
A675,A4708,tw
A675,A5868,tw
A1805,A3950,tw
A1805,A197,tw
A1805,A35,tw
A1805,A5788,tw
A1805,A1401,tw
A1805,A5303,tw
A1805,A5810,tw
A1805,A4716,tw
A1805,A3558,tw
A4716,A6231,tw
A1805,A491,tw
A1805,A1357,tw
A1805,A5417,tw
A1805,A4372,tw
A1805,A4226,tw
A1805,A2408,tw
A1805,A3700,tw
A1805,A2841,tw
A1805,A3819,tw
A1805,A1071,tw
A1805,A4222,tw
A1805,A216,tw
A1805,A878,tw
A1805,A3995,tw
A1805,A826,tw
A1805,A5599,tw
A1805,A4123,tw
A1805,A5883,tw
A1805,A6333,tw
A1805,A4340,tw
A1805,A2440,tw
A1805,A5631,tw
A1805,A2326,tw
A1805,A5178,tw
A1805,A5117,tw
A1805,A1205,tw
A1805,A5217,tw
A1805,A5373,tw
A1805,A3870,tw
A1805,A1673,tw
A1805,A5440,tw
A1805,A6237,tw
A1805,A2578,tw
A1805,A4813,tw
A1805,A100,tw
A1805,A4782,tw
A1805,A4708,tw
A1805,A2550,tw
A1805,A1201,tw
A1805,A1139,tw
A1805,A6208,tw
A1805,A5849,tw
A1805,A5515,tw
A1805,A3372,tw
A1805,A1159,tw
A1805,A6365,tw
A1805,A3346,tw
A1805,A4251,tw
A1805,A6157,tw
A1805,A1358,tw
A1805,A5135,tw
A1805,A6121,tw
A1805,A4540,tw
A1805,A5717,tw
A1805,A4407,tw
A1805,A6393,tw
A1805,A1016,tw
A1805,A1293,tw
A1805,A2492,tw
A1805,A2306,tw
A1805,A3088,tw
A1805,A2444,tw
A1805,A3291,tw
A1805,A2992,tw
A1805,A5912,tw
A1805,A6231,tw
A5122,A4240,tw
A5122,A491,tw
A5122,A6093,tw
A5122,A1071,tw
A5887,A6121,tw
A1071,A11,tw
A5122,A1661,tw
A5122,A1467,tw
A5122,A1358,tw
A5122,A5367,tw
A5122,A65,tw
A2765,A1205,tw
A3171,A4420,tw
A3171,A1852,tw
A3171,A1420,tw
A3171,A3779,tw
A3171,A5436,tw
A2410,A2194,tw
A394,A2149,tw
A394,A4128,tw
A394,A726,tw
A394,A3275,tw
A5563,A5765,tw
A5563,A664,tw
A5563,A5945,tw
A5563,A3178,tw
A5563,A1711,tw
A5563,A4240,tw
A5563,A4397,tw
A5563,A2403,tw
A5563,A5788,tw
A5563,A5704,tw
A5563,A3995,tw
A5563,A4227,tw
A5563,A5419,tw
A5563,A2370,tw
A5563,A4277,tw
A1774,A5707,tw
A5563,A5266,tw
A5563,A3738,tw
A5563,A2992,tw
A5563,A5912,tw
A5563,A1966,tw
A4526,A2302,tw
A2939,A3104,tw
A3701,A4240,tw
A3701,A869,tw
A3701,A6171,tw
A3701,A35,tw
A3701,A6050,tw
A3701,A2408,tw
A3701,A1142,tw
A4240,A5289,tw
A4240,A3500,tw
A4240,A5393,tw
A4240,A2065,tw
A2649,A1377,tw
A4240,A5884,tw
A4240,A6292,tw
A4240,A2274,tw
A4240,A2234,tw
A4240,A531,tw
A4240,A4314,tw
A4240,A1766,tw
A4240,A4935,tw
A4240,A4716,tw
A4240,A632,tw
A4240,A3558,tw
A4240,A2711,tw
A4240,A3369,tw
A4240,A212,tw
A4240,A3249,tw
A4240,A3895,tw
A4240,A3302,tw
A4240,A4745,tw
A4240,A491,tw
A4240,A6358,tw
A4240,A1950,tw
A4240,A3902,tw
A4240,A5619,tw
A4240,A1357,tw
A4240,A5417,tw
A240,A5339,tw
A4240,A782,tw
A4240,A2386,tw
A4240,A3468,tw
A4240,A5374,tw
A4240,A5588,tw
A4240,A624,tw
A4240,A1632,tw
A4240,A5320,tw
A4240,A6050,tw
A4240,A4226,tw
A4240,A2481,tw
A4240,A1059,tw
A4240,A2408,tw
A4240,A1527,tw
A4240,A1273,tw
A4240,A548,tw
A4240,A6261,tw
A4240,A3700,tw
A4240,A2489,tw
A4240,A5008,tw
A4240,A5513,tw
A4240,A1597,tw
A4240,A1757,tw
A4240,A1142,tw
A4240,A635,tw
A4240,A1071,tw
A4240,A5887,tw
A4240,A4222,tw
A4240,A6134,tw
A4240,A4285,tw
A4240,A606,tw
A4240,A4206,tw
A4240,A3965,tw
A4240,A5695,tw
A4240,A385,tw
A4240,A878,tw
A4240,A1,tw
A4240,A5337,tw
A4240,A2909,tw
A4240,A5599,tw
A4240,A5710,tw
A4240,A4747,tw
A4240,A4345,tw
A4240,A4924,tw
A4240,A4123,tw
A4240,A5883,tw
A4240,A2272,tw
A4240,A1284,tw
A4240,A5182,tw
A4240,A4902,tw
A4240,A4733,tw
A4240,A5351,tw
A4240,A1795,tw
A4240,A2278,tw
A4240,A6333,tw
A4240,A709,tw
A4240,A2471,tw
A4240,A3507,tw
A4240,A3551,tw
A4240,A1277,tw
A4240,A4340,tw
A4240,A2440,tw
A4240,A5631,tw
A4240,A4110,tw
A4240,A2636,tw
A4240,A2578,tw
A4240,A4813,tw
A4240,A1659,tw
A4240,A6278,tw
A4240,A2288,tw
A4240,A100,tw
A4240,A5685,tw
A4240,A4782,tw
A4240,A5828,tw
A4240,A1359,tw
A4240,A3261,tw
A4240,A6354,tw
A4240,A6190,tw
A4240,A4708,tw
A4240,A2550,tw
A4240,A5439,tw
A4240,A1201,tw
A4240,A2067,tw
A4240,A2442,tw
A4240,A1431,tw
A2707,A326,tw
A4866,A4935,tw
A4240,A6401,tw
A4240,A3242,tw
A5164,A5419,tw
A4240,A705,tw
A4240,A1937,tw
A6140,A1615,tw
A6140,A3605,tw
A6140,A35,tw
A6140,A4732,tw
A6140,A4711,tw
A6140,A3512,tw
A6140,A548,tw
A6140,A2159,tw
A6140,A5681,tw
A6140,A2550,tw
A6140,A4660,tw
A6140,A4194,tw
A2258,A4246,tw
A2258,A3203,tw
A2258,A5908,tw
A4139,A2701,tw
A4139,A1179,tw
A4139,A1999,tw
A4139,A1837,tw
A4139,A3254,tw
A4139,A165,tw
A4139,A3538,tw
A4139,A3427,tw
A4139,A1562,tw
A4139,A2095,tw
A1981,A2575,tw
A1981,A135,tw
A1981,A3512,tw
A5594,A3071,tw
A5594,A1912,tw
A5594,A3605,tw
A5594,A451,tw
A5594,A5744,tw
A5594,A5164,tw
A5594,A6401,tw
A5594,A1358,tw
A5594,A4194,tw
A5594,A5717,tw
A5594,A2444,tw
A5594,A5148,tw
A5594,A5537,tw
A5594,A241,tw
A3951,A4520,tw
A5615,A715,tw
A5615,A395,tw
A4851,A3458,tw
A4851,A5679,tw
A4454,A3131,tw
A4454,A3605,tw
A4454,A1205,tw
A4454,A1201,tw
A4454,A6330,tw
A4454,A4653,tw
A4124,A1429,tw
A4124,A5757,tw
A4124,A3729,tw
A4147,A4902,tw
A4902,A6354,tw
A4147,A3142,tw
A2393,A3168,tw
A2393,A20,tw
A2393,A1458,tw
A2393,A2440,tw
A2393,A4355,tw
A2393,A4260,tw
A2393,A4219,tw
A2393,A6330,tw
A2393,A6001,tw
A662,A5397,tw
A662,A3939,tw
A1302,A2086,tw
A662,A869,tw
A662,A4708,tw
A662,A192,tw
A4515,A775,tw
A4515,A4808,tw
A2746,A2807,tw
A2746,A2726,tw
A2746,A492,tw
A2746,A1869,tw
A2746,A918,tw
A2746,A1386,tw
A689,A469,tw
A6158,A4557,tw
A2550,A5908,tw
A689,A5943,tw
A5518,A469,tw
A689,A1012,tw
A60,A3035,tw
A5760,A2492,tw
A5226,A2950,tw
A5226,A108,tw
A5226,A2838,tw
A5226,A1110,tw
A5226,A3508,tw
A4424,A6029,tw
A5226,A2030,tw
A5226,A5442,tw
A5226,A3081,tw
A5226,A1422,tw
A5226,A4479,tw
A5281,A3483,tw
A5281,A2525,tw
A5281,A1463,tw
A5281,A3013,tw
A5281,A4039,tw
A5281,A1950,tw
A1295,A6377,tw
A1295,A1284,tw
A1295,A3318,tw
A1295,A2353,tw
A1295,A6401,tw
A1295,A1822,tw
A4981,A606,tw
A1216,A971,tw
A2668,A3346,tw
A2668,A6121,tw
A5948,A1343,tw
A5948,A3828,tw
A5948,A5135,tw
A5948,A2444,tw
A2950,A1897,tw
A2950,A2555,tw
A2950,A4035,tw
A2950,A42,tw
A2950,A4473,tw
A2950,A3735,tw
A896,A5553,tw
A2950,A3605,tw
A2950,A3097,tw
A2950,A4708,tw
A2950,A2550,tw
A2950,A3242,tw
A2950,A1355,tw
A4189,A4782,tw
A776,A1343,tw
A776,A426,tw
A776,A4710,tw
A776,A5529,tw
A776,A470,tw
A776,A884,tw
A776,A3368,tw
A776,A4947,tw
A776,A3508,tw
